date,source,production_m3,service_hours,country,production_m3_per_hour
2020-02-23,Metolong Dam,21992,23.44802706,Lesotho,937.9040693
2020-02-24,Mohokare River,23600,23.72712194,Lesotho,994.6423362
2020-02-25,Metolong Dam,20542,20.03092391,Lesotho,1025.514354
2020-02-26,Mohokare River,21059,19.39586199,Lesotho,1085.747053
2020-02-27,Mohokare River,21460,22.47124684,Lesotho,954.9981873
2020-02-28,Mohokare River,25535,22.56595117,Lesotho,1131.572067
2020-02-29,Metolong Dam,23471,20.12445072,Lesotho,1166.292702
2020-03-01,Mohokare River,19624,21.42483348,Lesotho,915.9464424
2020-03-02,Metolong Dam,24588,22.52326605,Lesotho,1091.671161
2020-03-03,Metolong Dam,22530,20.93846097,Lesotho,1076.010316
2020-03-04,Metolong Dam,23140,23.3938174,Lesotho,989.1502361
2020-03-05,Mohokare River,23493,20.0927324,Lesotho,1169.228731
2020-03-06,Metolong Dam,22816,15.68441632,Lesotho,1454.692323
2020-03-07,Metolong Dam,26296,23.66708716,Lesotho,1111.078851
2020-03-08,Mohokare River,22921,22.79406601,Lesotho,1005.568729
2020-03-09,Metolong Dam,19124,18.29281981,Lesotho,1045.43751
2020-03-10,Mohokare River,22571,21.87018011,Lesotho,1032.044541
2020-03-11,Metolong Dam,22590,21.55570056,Lesotho,1047.982641
2020-03-12,Mohokare River,21923,23.18693998,Lesotho,945.4891427
2020-03-13,Metolong Dam,20684,21.01536159,Lesotho,984.2324105
2020-03-14,Metolong Dam,22615,21.46091697,Lesotho,1053.776035
2020-03-15,Metolong Dam,25691,22.97119804,Lesotho,1118.400527
2020-03-16,Mohokare River,22656,23.94742386,Lesotho,946.0725352
2020-03-17,Metolong Dam,24739,21.28380278,Lesotho,1162.33928
2020-03-18,Metolong Dam,23637,23.29663038,Lesotho,1014.610251
2020-03-19,Mohokare River,29392,23.11541943,Lesotho,1271.532195
2020-03-20,Mohokare River,23487,20.43568486,Lesotho,1149.313084
2020-03-21,Mohokare River,20777,20.22370776,Lesotho,1027.358596
2020-03-22,Mohokare River,23139,22.55663266,Lesotho,1025.818009
2020-03-23,Mohokare River,23589,23.53243336,Lesotho,1002.403774
2020-03-24,Metolong Dam,22489,21.51564494,Lesotho,1045.239409
2020-03-25,Mohokare River,24477,23.66002926,Lesotho,1034.529574
2020-03-26,Mohokare River,26401,22.68327277,Lesotho,1163.897303
2020-03-27,Metolong Dam,20592,21.74900236,Lesotho,946.8020492
2020-03-28,Metolong Dam,39381,23.90745896,Lesotho,1647.226502
2020-03-29,Mohokare River,25077,20.29102036,Lesotho,1235.866879
2020-03-30,Metolong Dam,23500,21.49298961,Lesotho,1093.379768
2020-03-31,Mohokare River,36336,21.29988734,Lesotho,1705.924516
2020-04-01,Metolong Dam,22135,20.41153068,Lesotho,1084.436064
2020-04-02,Metolong Dam,22496,21.50130647,Lesotho,1046.262004
2020-04-03,Metolong Dam,21500,20.41266346,Lesotho,1053.267745
2020-04-04,Mohokare River,24366,23.1506801,Lesotho,1052.496078
2020-04-05,Metolong Dam,20291,22.03975162,Lesotho,920.6546583
2020-04-06,Metolong Dam,21314,22.30046895,Lesotho,955.7646546
2020-04-07,Metolong Dam,17776,21.40858602,Lesotho,830.3210675
2020-04-08,Metolong Dam,20770,20.50674116,Lesotho,1012.837673
2020-04-09,Metolong Dam,21847,21.81215117,Lesotho,1001.597679
2020-04-10,Mohokare River,22596,22.45690246,Lesotho,1006.193977
2020-04-11,Metolong Dam,30925,21.30029505,Lesotho,1451.857823
2020-04-12,Metolong Dam,21114,20.19125874,Lesotho,1045.700037
2020-04-13,Mohokare River,23613,23.73683115,Lesotho,994.7831642
2020-04-14,Metolong Dam,23706,21.43493643,Lesotho,1105.951495
2020-04-15,Mohokare River,20218,23.51231412,Lesotho,859.8898388
2020-04-16,Mohokare River,24618,23.76710231,Lesotho,1035.801491
2020-04-17,Metolong Dam,22708,23.14792079,Lesotho,980.9952352
2020-04-18,Metolong Dam,19406,20.01389903,Lesotho,969.6261571
2020-04-19,Mohokare River,19505,21.39640631,Lesotho,911.6016831
2020-04-20,Mohokare River,21594,23.16168831,Lesotho,932.315456
2020-04-21,Mohokare River,17782,18.70795529,Lesotho,950.5047304
2020-04-22,Mohokare River,22818,22.57988923,Lesotho,1010.545259
2020-04-23,Metolong Dam,22621,20.63383928,Lesotho,1096.305913
2020-04-24,Mohokare River,25937,23.66024904,Lesotho,1096.226838
2020-04-25,Mohokare River,19261,12.08073386,Lesotho,1594.356785
2020-04-26,Mohokare River,24069,20.62718244,Lesotho,1166.858347
2020-04-27,Mohokare River,23691,20.58683344,Lesotho,1150.784071
2020-04-28,Mohokare River,23123,21.20123358,Lesotho,1090.644085
2020-04-29,Metolong Dam,22841,20.2953759,Lesotho,1125.428773
2020-04-30,Mohokare River,23663,23.77343706,Lesotho,995.3546029
2020-05-01,Mohokare River,16257,21.17942389,Lesotho,767.5846182
2020-05-02,Metolong Dam,23101,20.84172196,Lesotho,1108.401697
2020-05-03,Metolong Dam,19576,20.11037629,Lesotho,973.4278323
2020-05-04,Mohokare River,19931,19.33905625,Lesotho,1030.60872
2020-05-05,Mohokare River,22123,22.47427867,Lesotho,984.3697465
2020-05-06,Metolong Dam,19729,20.93568743,Lesotho,942.3621778
2020-05-07,Metolong Dam,35793,21.35950594,Lesotho,1675.741008
2020-05-08,Metolong Dam,22665,23.29437892,Lesotho,972.981511
2020-05-09,Mohokare River,22429,23.12203316,Lesotho,970.027153
2020-05-10,Mohokare River,22041,22.09909953,Lesotho,997.3709551
2020-05-11,Mohokare River,21353,23.92837831,Lesotho,892.3713811
2020-05-12,Metolong Dam,26448,22.89805771,Lesotho,1155.032463
2020-05-13,Mohokare River,22966,21.48513065,Lesotho,1068.925313
2020-05-14,Metolong Dam,24524,22.64337556,Lesotho,1083.054067
2020-05-15,Metolong Dam,21549,22.31495987,Lesotho,965.6750504
2020-05-16,Metolong Dam,22583,23.83955626,Lesotho,947.2911219
2020-05-17,Mohokare River,23818,23.4046955,Lesotho,1017.659042
2020-05-18,Metolong Dam,27841,21.12923033,Lesotho,1317.653297
2020-05-19,Metolong Dam,25691,23.14263212,Lesotho,1110.115732
2020-05-20,Mohokare River,20069,23.31818632,Lesotho,860.6587031
2020-05-21,Mohokare River,21340,23.73071459,Lesotho,899.2565277
2020-05-22,Metolong Dam,21865,20.33344433,Lesotho,1075.321999
2020-05-23,Metolong Dam,25928,23.61088976,Lesotho,1098.137354
2020-05-24,Mohokare River,23832,22.65218431,Lesotho,1052.08397
2020-05-25,Metolong Dam,21634,22.66970978,Lesotho,954.3130553
2020-05-26,Metolong Dam,23467,23.91013555,Lesotho,981.4666234
2020-05-27,Metolong Dam,25005,23.29258953,Lesotho,1073.517394
2020-05-28,Metolong Dam,23466,23.46542711,Lesotho,1000.024414
2020-05-29,Mohokare River,20566,22.1459326,Lesotho,928.658114
2020-05-30,Mohokare River,16527,18.49352715,Lesotho,893.6640301
2020-05-31,Metolong Dam,20359,22.17709667,Lesotho,918.0191755
2020-06-01,Mohokare River,18810,19.64083983,Lesotho,957.6983554
2020-06-02,Metolong Dam,39192,23.28863882,Lesotho,1682.880666
2020-06-03,Mohokare River,25087,21.87110408,Lesotho,1147.038572
2020-06-04,Mohokare River,23319,22.88073231,Lesotho,1019.154443
2020-06-05,Mohokare River,23581,21.93561526,Lesotho,1075.009737
2020-06-06,Metolong Dam,22150,20.13208542,Lesotho,1100.233758
2020-06-07,Metolong Dam,22597,22.12940534,Lesotho,1021.130015
2020-06-08,Metolong Dam,21965,21.07981451,Lesotho,1041.992091
2020-06-09,Metolong Dam,22573,16.80972732,Lesotho,1342.853431
2020-06-10,Metolong Dam,20979,23.99015767,Lesotho,874.4836233
2020-06-11,Metolong Dam,23617,21.50013369,Lesotho,1098.458286
2020-06-12,Mohokare River,25539,20.80358326,Lesotho,1227.625053
2020-06-13,Metolong Dam,23346,21.85408821,Lesotho,1068.266943
2020-06-14,Mohokare River,18734,19.94300097,Lesotho,939.3771796
2020-06-15,Metolong Dam,23327,20.69625069,Lesotho,1127.112362
2020-06-16,Metolong Dam,22129,23.13491966,Lesotho,956.5194229
2020-06-17,Mohokare River,24609,20.63932485,Lesotho,1192.335514
2020-06-18,Metolong Dam,25832,21.49574631,Lesotho,1201.726129
2020-06-19,Mohokare River,25156,21.3059761,Lesotho,1180.701597
2020-06-20,Metolong Dam,22589,22.75369213,Lesotho,992.7619601
2020-06-21,Metolong Dam,20760,20.69117819,Lesotho,1003.326143
2020-06-22,Metolong Dam,24191,21.70357065,Lesotho,1114.609222
2020-06-23,Metolong Dam,21252,21.68686304,Lesotho,979.9480895
2020-06-24,Mohokare River,21971,20.98551979,Lesotho,1046.96001
2020-06-25,Metolong Dam,24089,21.38282033,Lesotho,1126.558593
2020-06-26,Metolong Dam,23273,23.70872943,Lesotho,981.6215613
2020-06-27,Mohokare River,24006,20.90607878,Lesotho,1148.278463
2020-06-28,Metolong Dam,21680,22.52066387,Lesotho,962.6714437
2020-06-29,Mohokare River,22739,23.75730296,Lesotho,957.1372658
2020-06-30,Metolong Dam,22533,23.27836444,Lesotho,967.9803776
2020-07-01,Mohokare River,22471,20.7243108,Lesotho,1084.282137
2020-07-02,Mohokare River,21761,23.5009307,Lesotho,925.9633281
2020-07-03,Metolong Dam,19645,21.92490716,Lesotho,896.0129159
2020-07-04,Metolong Dam,20307,12.43278009,Lesotho,1633.343456
2020-07-05,Metolong Dam,22185,23.5712596,Lesotho,941.1885651
2020-07-06,Mohokare River,22585,23.26002116,Lesotho,970.9793404
2020-07-07,Metolong Dam,22021,16.93261972,Lesotho,1300.507563
2020-07-08,Metolong Dam,22043,22.6082172,Lesotho,974.9994796
2020-07-09,Mohokare River,22057,21.76194608,Lesotho,1013.558251
2020-07-10,Metolong Dam,20736,21.88394123,Lesotho,947.5441275
2020-07-11,Metolong Dam,20937,20.77710625,Lesotho,1007.69567
2020-07-12,Metolong Dam,20699,20.44664802,Lesotho,1012.341973
2020-07-13,Mohokare River,22549,21.01923584,Lesotho,1072.779247
2020-07-14,Metolong Dam,24001,22.38680613,Lesotho,1072.104697
2020-07-15,Metolong Dam,19370,17.83452684,Lesotho,1086.095537
2020-07-16,Mohokare River,23042,22.52956396,Lesotho,1022.745049
2020-07-17,Mohokare River,25583,23.09590577,Lesotho,1107.685503
2020-07-18,Mohokare River,21708,23.48628839,Lesotho,924.2839756
2020-07-19,Metolong Dam,22643,20.26048253,Lesotho,1117.59431
2020-07-20,Mohokare River,19416,19.1613169,Lesotho,1013.291524
2020-07-21,Mohokare River,21549,23.04781171,Lesotho,934.9694572
2020-07-22,Metolong Dam,19316,18.61464655,Lesotho,1037.677506
2020-07-23,Metolong Dam,17053,18.5965596,Lesotho,916.9975717
2020-07-24,Metolong Dam,21824,21.75817159,Lesotho,1003.025457
2020-07-25,Mohokare River,21647,21.73517205,Lesotho,995.943347
2020-07-26,Mohokare River,23838,20.43624334,Lesotho,1166.457044
2020-07-27,Metolong Dam,22862,23.53803808,Lesotho,971.2789112
2020-07-28,Metolong Dam,23482,23.23717603,Lesotho,1010.535874
2020-07-29,Metolong Dam,20246,21.09625294,Lesotho,959.6964949
2020-07-30,Metolong Dam,22912,23.40577584,Lesotho,978.9036756
2020-07-31,Mohokare River,22371,23.98990474,Lesotho,932.5172501
2020-08-01,Metolong Dam,25000,20.7393027,Lesotho,1205.440721
2020-08-02,Metolong Dam,24707,23.57363183,Lesotho,1048.077792
2020-08-03,Mohokare River,22396,22.94381393,Lesotho,976.1236763
2020-08-04,Mohokare River,21907,22.82147785,Lesotho,959.9290695
2020-08-05,Mohokare River,21151,20.47490666,Lesotho,1033.020582
2020-08-06,Mohokare River,20443,20.86437581,Lesotho,979.8040539
2020-08-07,Mohokare River,26534,23.15477773,Lesotho,1145.940605
2020-08-08,Mohokare River,18999,21.12353151,Lesotho,899.4234695
2020-08-09,Mohokare River,22918,21.82980966,Lesotho,1049.848824
2020-08-10,Metolong Dam,21315,23.56687674,Lesotho,904.4473834
2020-08-11,Metolong Dam,20631,23.41845358,Lesotho,880.9719195
2020-08-12,Metolong Dam,17717,21.07738569,Lesotho,840.569142
2020-08-13,Metolong Dam,23669,20.83033593,Lesotho,1136.275482
2020-08-14,Metolong Dam,20896,23.45325637,Lesotho,890.9636968
2020-08-15,Metolong Dam,20714,20.03672478,Lesotho,1033.801693
2020-08-16,Metolong Dam,19596,20.66365637,Lesotho,948.3316818
2020-08-17,Mohokare River,23609,22.10522639,Lesotho,1068.027967
2020-08-18,Metolong Dam,24112,22.96994139,Lesotho,1049.719701
2020-08-19,Metolong Dam,23544,23.42702879,Lesotho,1004.993002
2020-08-20,Mohokare River,25443,22.07260508,Lesotho,1152.695837
2020-08-21,Metolong Dam,21342,21.06187654,Lesotho,1013.300024
2020-08-22,Mohokare River,22139,22.15060999,Lesotho,999.4758613
2020-08-23,Metolong Dam,21211,22.13249941,Lesotho,958.3644217
2020-08-24,Metolong Dam,22648,20.65134227,Lesotho,1096.684163
2020-08-25,Mohokare River,22448,18.78375002,Lesotho,1195.075529
2020-08-26,Mohokare River,25932,22.33327538,Lesotho,1161.137341
2020-08-27,Metolong Dam,21912,21.1531376,Lesotho,1035.874697
2020-08-28,Metolong Dam,25226,22.43658246,Lesotho,1124.324529
2020-08-29,Mohokare River,23050,20.97458537,Lesotho,1098.949018
2020-08-30,Mohokare River,21170,23.72628838,Lesotho,892.2592385
2020-08-31,Mohokare River,23248,22.07171058,Lesotho,1053.293986
2020-09-01,Metolong Dam,25102,20.72692482,Lesotho,1211.081732
2020-09-02,Mohokare River,21128,20.77914309,Lesotho,1016.788801
2020-09-03,Metolong Dam,23080,20.62992689,Lesotho,1118.763054
2020-09-04,Metolong Dam,19225,18.53859125,Lesotho,1037.025939
2020-09-05,Metolong Dam,21204,22.90169813,Lesotho,925.8702077
2020-09-06,Metolong Dam,18425,21.73308578,Lesotho,847.7857304
2020-09-07,Metolong Dam,20326,22.85396615,Lesotho,889.3861076
2020-09-08,Mohokare River,22994,23.74412827,Lesotho,968.4078412
2020-09-09,Metolong Dam,23503,20.34357036,Lesotho,1155.303597
2020-09-10,Metolong Dam,22081,23.82382932,Lesotho,926.8451222
2020-09-11,Mohokare River,22016,21.17655952,Lesotho,1039.640078
2020-09-12,Metolong Dam,20456,21.07560431,Lesotho,970.6008757
2020-09-13,Mohokare River,23010,22.78079508,Lesotho,1010.061322
2020-09-14,Metolong Dam,24259,21.81743126,Lesotho,1111.909083
2020-09-15,Mohokare River,22655,21.86473613,Lesotho,1036.143307
2020-09-16,Mohokare River,24919,21.5917226,Lesotho,1154.099674
2020-09-17,Metolong Dam,22487,22.47525304,Lesotho,1000.522662
2020-09-18,Metolong Dam,21610,23.32677689,Lesotho,926.4031675
2020-09-19,Mohokare River,20572,22.93951711,Lesotho,896.793071
2020-09-20,Mohokare River,20358,22.08486125,Lesotho,921.8079195
2020-09-21,Metolong Dam,22398,21.04812764,Lesotho,1064.132657
2020-09-22,Metolong Dam,23456,20.49974023,Lesotho,1144.209621
2020-09-23,Mohokare River,24206,21.17730021,Lesotho,1143.016332
2020-09-24,Metolong Dam,24176,21.12282574,Lesotho,1144.543836
2020-09-25,Mohokare River,22295,22.61767847,Lesotho,985.7333513
2020-09-26,Mohokare River,20760,22.88137477,Lesotho,907.2881418
2020-09-27,Metolong Dam,20850,22.63916001,Lesotho,920.9705658
2020-09-28,Mohokare River,25156,23.99677248,Lesotho,1048.307643
2020-09-29,Metolong Dam,23510,23.59027064,Lesotho,996.5972989
2020-09-30,Mohokare River,19595,19.17174842,Lesotho,1022.076838
2020-10-01,Metolong Dam,21089,23.78056062,Lesotho,886.8167719
2020-10-02,Metolong Dam,21703,21.74694257,Lesotho,997.9793677
2020-10-03,Metolong Dam,23099,20.34755015,Lesotho,1135.222659
2020-10-04,Metolong Dam,19855,18.60950237,Lesotho,1066.928046
2020-10-05,Mohokare River,22643,23.19285822,Lesotho,976.2919164
2020-10-06,Mohokare River,26047,20.9127312,Lesotho,1245.509243
2020-10-07,Metolong Dam,22809,20.89196732,Lesotho,1091.759318
2020-10-08,Metolong Dam,22315,23.85346823,Lesotho,935.5033734
2020-10-09,Mohokare River,20549,23.95133094,Lesotho,857.948147
2020-10-10,Metolong Dam,15309,22.0655503,Lesotho,693.796429
2020-10-11,Metolong Dam,23766,22.73958379,Lesotho,1045.137863
2020-10-12,Metolong Dam,24483,23.89277738,Lesotho,1024.702972
2020-10-13,Metolong Dam,20580,22.99398963,Lesotho,895.0164947
2020-10-14,Mohokare River,22600,20.08065337,Lesotho,1125.461387
2020-10-15,Metolong Dam,21809,20.51856059,Lesotho,1062.891323
2020-10-16,Metolong Dam,25026,22.81280339,Lesotho,1097.015547
2020-10-17,Metolong Dam,21151,23.89941506,Lesotho,885.0007396
2020-10-18,Mohokare River,21749,23.27405318,Lesotho,934.4741045
2020-10-19,Mohokare River,20050,23.20478841,Lesotho,864.0458016
2020-10-20,Mohokare River,22223,20.25170798,Lesotho,1097.339544
2020-10-21,Mohokare River,23983,21.33134263,Lesotho,1124.308039
2020-10-22,Mohokare River,22727,21.04556281,Lesotho,1079.895093
2020-10-23,Metolong Dam,20745,20.3871888,Lesotho,1017.550786
2020-10-24,Mohokare River,21901,21.49328593,Lesotho,1018.969369
2020-10-25,Metolong Dam,20949,21.39023226,Lesotho,979.3722549
2020-10-26,Mohokare River,20395,21.92493805,Lesotho,930.2192761
2020-10-27,Mohokare River,23259,20.41563607,Lesotho,1139.273835
2020-10-28,Metolong Dam,23262,22.37754148,Lesotho,1039.524383
2020-10-29,Metolong Dam,24358,23.41205289,Lesotho,1040.404279
2020-10-30,Metolong Dam,26125,20.52541965,Lesotho,1272.811979
2020-10-31,Mohokare River,22581,23.6693054,Lesotho,954.0203915
2020-11-01,Metolong Dam,24833,21.63652049,Lesotho,1147.735377
2020-11-02,Mohokare River,17978,18.27398441,Lesotho,983.8029627
2020-11-03,Mohokare River,18889,19.8675099,Lesotho,950.7482366
2020-11-04,Metolong Dam,20961,21.19651789,Lesotho,988.8888405
2020-11-05,Mohokare River,25344,21.71054382,Lesotho,1167.359059
2020-11-06,Mohokare River,23557,20.73586925,Lesotho,1136.050759
2020-11-07,Metolong Dam,21180,22.16652573,Lesotho,955.494797
2020-11-08,Metolong Dam,21894,22.81030439,Lesotho,959.8293659
2020-11-09,Metolong Dam,21778,21.78390443,Lesotho,999.7289545
2020-11-10,Metolong Dam,21328,21.4544011,Lesotho,994.1083836
2020-11-11,Mohokare River,20929,21.72788445,Lesotho,963.2322947
2020-11-12,Metolong Dam,21468,22.06483434,Lesotho,972.9508803
2020-11-13,Mohokare River,21727,23.73466841,Lesotho,915.4119885
2020-11-14,Metolong Dam,23846,20.82000967,Lesotho,1145.340486
2020-11-15,Mohokare River,18909,20.71139271,Lesotho,912.9757841
2020-11-16,Metolong Dam,20311,21.95875117,Lesotho,924.9615263
2020-11-17,Metolong Dam,19918,18.33236939,Lesotho,1086.49349
2020-11-18,Mohokare River,23548,20.12298146,Lesotho,1170.204328
2020-11-19,Metolong Dam,21678,23.89676818,Lesotho,907.1519562
2020-11-20,Mohokare River,24532,23.70341603,Lesotho,1034.956311
2020-11-21,Mohokare River,22632,21.88535017,Lesotho,1034.116422
2020-11-22,Metolong Dam,21467,22.72918236,Lesotho,944.4686423
2020-11-23,Metolong Dam,22410,20.62288236,Lesotho,1086.657026
2020-11-24,Metolong Dam,24701,20.11678421,Lesotho,1227.880149
2020-11-25,Mohokare River,21648,20.26924462,Lesotho,1068.02204
2020-11-26,Mohokare River,23663,19.64174765,Lesotho,1204.729865
2020-11-27,Metolong Dam,20787,21.33659665,Lesotho,974.2415974
2020-11-28,Mohokare River,38720,22.29518413,Lesotho,1736.697924
2020-11-29,Metolong Dam,19252,19.05229409,Lesotho,1010.481987
2020-11-30,Metolong Dam,26289,22.59955382,Lesotho,1163.253054
2020-12-01,Metolong Dam,22530,23.04505282,Lesotho,977.6501786
2020-12-02,Metolong Dam,22379,21.30194611,Lesotho,1050.561291
2020-12-03,Mohokare River,23299,21.61471642,Lesotho,1077.923001
2020-12-04,Metolong Dam,25133,22.34705596,Lesotho,1124.667162
2020-12-05,Mohokare River,23884,23.27391508,Lesotho,1026.213248
2020-12-06,Metolong Dam,15505,18.29866758,Lesotho,847.3294536
2020-12-07,Mohokare River,25778,22.53148337,Lesotho,1144.088011
2020-12-08,Mohokare River,21798,11.67144032,Lesotho,1867.635819
2020-12-09,Metolong Dam,20794,20.82953619,Lesotho,998.293952
2020-12-10,Mohokare River,25881,23.34433535,Lesotho,1108.662963
2020-12-11,Mohokare River,22114,21.5304264,Lesotho,1027.1046
2020-12-12,Metolong Dam,22415,21.99950306,Lesotho,1018.886651
2020-12-13,Mohokare River,25078,22.89838213,Lesotho,1095.186544
2020-12-14,Mohokare River,24005,21.89958883,Lesotho,1096.139302
2020-12-15,Mohokare River,22240,23.39998086,Lesotho,950.4281279
2020-12-16,Metolong Dam,22676,22.93738201,Lesotho,988.6045402
2020-12-17,Mohokare River,23633,23.06810614,Lesotho,1024.48809
2020-12-18,Mohokare River,19636,19.80081805,Lesotho,991.6761999
2020-12-19,Metolong Dam,21304,23.47409108,Lesotho,907.5537762
2020-12-20,Mohokare River,20364,21.84947535,Lesotho,932.0132257
2020-12-21,Metolong Dam,22646,21.4183328,Lesotho,1057.318523
2020-12-22,Mohokare River,21760,22.02200651,Lesotho,988.102514
2020-12-23,Mohokare River,25929,20.30207763,Lesotho,1277.159928
2020-12-24,Mohokare River,18969,21.07841437,Lesotho,899.925377
2020-12-25,Mohokare River,22498,23.47376003,Lesotho,958.4318818
2020-12-26,Metolong Dam,20700,22.23848658,Lesotho,930.8187375
2020-12-27,Mohokare River,21057,20.59740446,Lesotho,1022.313275
2020-12-28,Metolong Dam,20988,21.04609462,Lesotho,997.2396483
2020-12-29,Metolong Dam,20622,21.13466815,Lesotho,975.742787
2020-12-30,Metolong Dam,20209,21.20966613,Lesotho,952.8202792
2020-12-31,Mohokare River,22146,23.7533918,Lesotho,932.3300095
2021-01-01,Mohokare River,22416,22.96705334,Lesotho,976.0067897
2021-01-02,Metolong Dam,22729,23.63626877,Lesotho,961.6153978
2021-01-03,Metolong Dam,19325,21.45964288,Lesotho,900.5275673
2021-01-04,Mohokare River,23192,22.54326128,Lesotho,1028.777501
2021-01-05,Mohokare River,19605,21.9030488,Lesotho,895.080871
2021-01-06,Mohokare River,22836,20.55950413,Lesotho,1110.727178
2021-01-07,Metolong Dam,22805,20.42109158,Lesotho,1116.737561
2021-01-08,Metolong Dam,22798,22.06596983,Lesotho,1033.17462
